Trace
Swept SA
A.10.52,N9000A
1165345000,-75.7330863642679
1167904000,-77.3917473853128
1170463000,-76.3006214743812
1173022000,-75.8724030394569
1175581000,-76.4604397793075
1178140000,-76.5953171078923
1180699000,-75.7890377039386
1183258000,-76.2904516130302
1185817000,-75.2772118681383
1188376000,-76.7820985143513
1190935000,-75.3645931848888
1193494000,-76.3631207597031
1196053000,-76.4021495672745
1198612000,-75.0172059827907
1201171000,-75.4515917059542
1203730000,-75.109743891178
1206289000,-75.9395300907744
1208848000,-75.5800856242045
1211407000,-76.5642890133222
1213966000,-75.0572617638268
1216525000,-75.2629679904976
1219084000,-75.8509877962221
1221643000,-74.7768642800327
1224202000,-75.8577622356017
1226761000,-76.0179310529984
1229320000,-75.7996387175901
1231879000,-74.5729507199322
1234438000,-74.9470990161353
1236997000,-75.6518664643896
1239556000,-74.6561561272085
1242115000,-74.4584552059264
1244674000,-74.2501582909648
1247233000,-75.9157116549705
1249792000,-75.0919946483134
1252351000,-74.5016985588749
1254910000,-75.0335070693337
1257469000,-75.3409271330431
1260028000,-75.2384572739531
1262587000,-74.6702393870552
1265146000,-75.1556315493558
1267705000,-75.1345902388736
1270264000,-74.537479583218
1272823000,-74.7717137491349
1275382000,-69.4350616058425
1277941000,-35.699612427539
1280500000,-25.2010337036857
1283059000,-32.1713625701117
1285618000,-59.1227336331083
1288177000,-74.7170275288447
1290736000,-74.6482117631781
1293295000,-74.5741330702679
1295854000,-75.3230984156754
1298413000,-75.3827435933405
1300972000,-74.8960870676115
1303531000,-75.097773023447
1306090000,-74.7508308782797
1308649000,-75.7885215717097
1311208000,-74.6444678556064
1313767000,-75.5035692961211
1316326000,-74.0905083293967
1318885000,-76.0965518466159
1321444000,-75.356665162974
1324003000,-75.3571939000294
1326562000,-74.7460073693402
1329121000,-74.7625152830157
1331680000,-74.9236731838757
1334239000,-74.8062748777626
1336798000,-75.4487647935302
1339357000,-74.8941389226117
1341916000,-74.9332397023736
1344475000,-74.5465799101313
1347034000,-75.2009850216448
1349593000,-74.9842513085799
1352152000,-75.7522701534935
1354711000,-75.1909240874057
1357270000,-75.6451527942937
1359829000,-74.8391952717693
1362388000,-74.1495042221656
1364947000,-75.2182337357397
1367506000,-74.1041392381501
1370065000,-74.1237256643746
1372624000,-74.0121716151081
1375183000,-74.3025652427434
1377742000,-74.4796636124191
1380301000,-74.6647569385363
1382860000,-75.0048370958235
1385419000,-74.3920146492225
1387978000,-74.2405588662753
1390537000,-74.7108483337387
1393096000,-75.3391349227381
1395655000,-74.1178086764575
1398214000,-74.596007592269
1400773000,-74.5742335759885
1403332000,-74.4149717806098
1405891000,-74.7051747860848
1408450000,-74.4664962696415
1411009000,-73.5319979792363
1413568000,-74.7803660754394
1416127000,-74.5209081929584
1418686000,-73.6383878721519
1421245000,-75.4675155203964
1423804000,-74.0569660973327
1426363000,-74.6088823706934
1428922000,-74.4302305944023
1431481000,-74.7900690401894
1434040000,-74.9916317013962
1436599000,-74.1999418386419
1439158000,-74.3440165002044
1441717000,-74.5104326357907
1444276000,-73.6641970814342
1446835000,-73.7981652085223
1449394000,-74.0485346420874
1451953000,-74.2345574071728
1454512000,-73.9448651981512
1457071000,-73.564392625698
1459630000,-74.5384079708489
1462189000,-73.3317067656696
1464748000,-74.5055201827293
1467307000,-73.6414812936147
1469866000,-72.9589640422459
1472425000,-73.7300400719849
1474984000,-72.9966359947612
1477543000,-74.1791493449328
1480102000,-73.976636968836
1482661000,-74.3203275140867
1485220000,-74.1964957624856
1487779000,-74.2985206640288
1490338000,-74.7521477591184
1492897000,-74.0790713645671
1495456000,-73.3596436197271
1498015000,-73.7488837683308
1500574000,-75.380975753212
1503133000,-73.8917626129666
1505692000,-73.3916389735416
1508251000,-73.1454210682927
1510810000,-74.0810081426415
1513369000,-73.7048157934107
1515928000,-73.5368369933997
1518487000,-73.8192172426935
1521046000,-74.3000642577718
1523605000,-73.6954844294526
1526164000,-73.0286608959649
1528723000,-73.3272975622797
1531282000,-72.9691203798645
1533841000,-73.6706901779945
1536400000,-74.0153808671393
1538959000,-73.0099156033284
1541518000,-73.6882319522594
1544077000,-74.0501367988179
1546636000,-72.9976207029342
1549195000,-73.1399205917686
1551754000,-73.1858106037471
1554313000,-73.589979060401
1556872000,-73.4444489131901
1559431000,-73.1862011967627
1561990000,-72.7537069591432
1564549000,-73.573720335824
1567108000,-72.9966660281964
1569667000,-72.2618184536601
1572226000,-73.1821842744081
1574785000,-72.4346674840026
1577344000,-71.9096326069866
1579903000,-72.6829880166874
1582462000,-72.6719762115245
1585021000,-73.0445873806428
1587580000,-73.0626919235992
1590139000,-71.687038397171
1592698000,-73.0295719500737
1595257000,-72.1454385366079
1597816000,-71.9590515986573
1600375000,-72.7951206926812
1602934000,-72.2318644168934
1605493000,-71.5997338110711
1608052000,-73.2564709348026
1610611000,-72.0120901784216
1613170000,-71.98625618846
1615729000,-72.4464768567603
1618288000,-72.2949716084445
1620847000,-71.6103349668944
1623406000,-72.0668388807543
1625965000,-71.3010591617301
1628524000,-72.5730674803759
1631083000,-71.815410959807
1633642000,-71.5123513167842
1636201000,-71.938863051674
1638760000,-71.7866009397689
1641319000,-71.7682129227158
1643878000,-72.6786436697277
1646437000,-71.4970226857933
1648996000,-72.0658686164038
1651555000,-71.3780591648518
1654114000,-71.7842869610283
1656673000,-71.9098478833458
1659232000,-71.5420531705976
1661791000,-71.0583057548667
1664350000,-71.3169664645104
1666909000,-71.8809063581869
1669468000,-70.9810706542707
1672027000,-71.1096097244969
1674586000,-72.0883882903314
1677145000,-69.9673437146712
1679704000,-71.3620435461428
1682263000,-70.7466103312091
1684822000,-71.1592230071491
1687381000,-71.2656199236639
1689940000,-71.3545074088047
1692499000,-71.7345518165891
1695058000,-70.9892202227721
1697617000,-71.1868009688967
1700176000,-70.5436173615967
1702735000,-71.574634498048
1705294000,-70.5097129267228
1707853000,-71.1681653544609
1710412000,-71.6071616096497
1712971000,-71.2889083698816
1715530000,-71.7675411570301
1718089000,-70.2615297559415
1720648000,-70.9594377511235
1723207000,-71.2601278104843
1725766000,-70.7125637154655
1728325000,-70.8848052181485
1730884000,-70.6431291045025
1733443000,-71.7310238088245
1736002000,-71.3768516866226
1738561000,-71.3113165435007
1741120000,-70.9058150467965
1743679000,-70.8381301863289
1746238000,-72.1296332881818
1748797000,-71.2775733657214
1751356000,-71.0507578620721
1753915000,-70.6141519142133
1756474000,-71.8804816515967
1759033000,-70.4800542427715
1761592000,-71.1504145478014
1764151000,-71.6064491166422
1766710000,-71.0322321719514
1769269000,-71.7397466641664
1771828000,-72.2305088457641
1774387000,-71.1713190939212
1776946000,-70.477970929969
1779505000,-71.0978680585306
1782064000,-70.8163786791078
1784623000,-71.1332720693828
1787182000,-72.1704671305257
1789741000,-70.8692869261688
1792300000,-71.3185297984746
1794859000,-71.3213224663423
1797418000,-72.1134445104109
1799977000,-72.1140557144713
1802536000,-72.1655565567631
1805095000,-71.2578024336056
1807654000,-71.0082370931549
1810213000,-71.6910768907517
1812772000,-71.209341250404
1815331000,-72.2416370743767
1817890000,-72.276688642657
1820449000,-72.2537356141367
1823008000,-70.7479397846586
1825567000,-71.1514319199156
1828126000,-72.6503285349633
1830685000,-71.8330446428166
1833244000,-72.067041059355
1835803000,-72.2042096007132
1838362000,-71.6347180169991
1840921000,-71.6898165583219
1843480000,-71.8518385055482
1846039000,-72.0536496681122
1848598000,-72.6964222571426
1851157000,-71.7817000452566
1853716000,-71.9359854656268
1856275000,-71.9724062452945
1858834000,-72.6629324693369
1861393000,-71.6763991783691
1863952000,-72.1588467633494
1866511000,-72.5799975869926
1869070000,-71.4145304557442
1871629000,-72.6847142288621
1874188000,-72.4288000628523
1876747000,-72.7691912571807
1879306000,-72.3259599059417
1881865000,-72.7713646074688
1884424000,-71.7418002374689
1886983000,-71.8447358715922
1889542000,-72.5411744134822
1892101000,-72.1121354529692
1894660000,-72.2946959143438
1897219000,-72.0802426252278
1899778000,-72.1064356535934
1902337000,-72.1343265844345
1904896000,-72.1076734401641
1907455000,-72.379676945099
1910014000,-72.0281112050262
1912573000,-72.0889413048443
1915132000,-71.8755633204633
1917691000,-72.3143372183952
1920250000,-71.0479560029112
1922809000,-71.8444473231069
1925368000,-71.4753773598917
1927927000,-71.6538347589848
1930486000,-72.1675937222463
1933045000,-72.7358573986433
1935604000,-72.0001160285458
1938163000,-71.5368033120936
1940722000,-71.8236406674376
1943281000,-70.640877635369
1945840000,-71.7142493188899
1948399000,-71.8225251373019
1950958000,-71.0693235021349
1953517000,-71.7309663897019
1956076000,-71.3483944949434
1958635000,-71.4485653926885
1961194000,-72.1843917368347
1963753000,-71.7941598645157
1966312000,-71.3861178514365
1968871000,-71.0538896779582
1971430000,-70.8367395464146
1973989000,-71.20913133226
1976548000,-71.9015786044773
1979107000,-71.5981627821079
1981666000,-70.9802833510562
1984225000,-71.0192102825338
1986784000,-70.9583851020892
1989343000,-71.1819222671472
1991902000,-71.4675886363591
1994461000,-71.3185851689356
1997020000,-71.4157257704167
1999579000,-70.7182407152929
2002138000,-71.017034082129
2004697000,-69.8637331623735
2007256000,-72.0015178160975
2009815000,-70.9498360808046
2012374000,-71.1210494702338
2014933000,-71.4637112267889
2017492000,-70.642653874821
2020051000,-70.655987671653
2022610000,-70.2457068953388
2025169000,-70.8973150935872
2027728000,-71.0642620645841
2030287000,-70.8221299644008
2032846000,-70.8072597653882
2035405000,-70.9910481336269
2037964000,-70.6644234381113
2040523000,-70.635738334459
2043082000,-70.4896661295342
2045641000,-70.4179853024682
2048200000,-70.6508709721996
2050759000,-71.1833029464919
2053318000,-70.0853254720654
2055877000,-70.0955045006894
2058436000,-70.7984685613402
2060995000,-69.6565667911383
2063554000,-69.4798575692642
2066113000,-70.1642339092448
2068672000,-70.3279572025145
2071231000,-70.6632819727059
2073790000,-69.6732371765316
2076349000,-70.6285992760194
2078908000,-70.2844059325043
2081467000,-70.9539489435685
2084026000,-69.7912061095069
2086585000,-69.7768406424109
2089144000,-69.7015140196925
2091703000,-70.2074015784926
2094262000,-70.0273459589278
2096821000,-69.709048923796
2099380000,-70.9154340579023
2101939000,-69.9618599116315
2104498000,-69.2987473659675
2107057000,-70.3860540063721
2109616000,-70.2778170111789
2112175000,-69.9840051959166
2114734000,-70.0453101803469
2117293000,-70.057240724271
2119852000,-70.2726584768057
2122411000,-69.5202743577144
2124970000,-69.9923681553918
2127529000,-70.4725096209085
2130088000,-70.310634528893
2132647000,-70.2044703065382
2135206000,-70.5608234306579
2137765000,-70.7247538730976
2140324000,-70.464148895066
2142883000,-70.0248871166407
2145442000,-69.3221511007066
2148001000,-70.328979832594
2150560000,-70.2709572869156
2153119000,-70.3127907100802
2155678000,-70.2737270444683
2158237000,-70.5671445388309
2160796000,-70.4285862967035
2163355000,-71.6298404604917
2165914000,-70.3810295952969
2168473000,-71.6640851149367
2171032000,-70.6663311807189
2173591000,-70.7159915214739
2176150000,-71.2085331766642
2178709000,-71.0919861895161
2181268000,-70.9079391968827
2183827000,-71.3546658054226
2186386000,-71.1466170029487
2188945000,-71.265381456085
2191504000,-71.0988341041851
2194063000,-70.5022899119328
2196622000,-70.7295428799023
2199181000,-70.9938646739044
2201740000,-70.8484868943873
2204299000,-70.6588782335971
2206858000,-71.3306665572934
2209417000,-70.4038522489745
2211976000,-70.8838864410384
2214535000,-70.2841968509873
2217094000,-71.4115799092399
2219653000,-71.1098648061958
2222212000,-71.7081183022879
2224771000,-71.4958382587589
2227330000,-71.0420577257062
2229889000,-71.5323528650858
2232448000,-70.0733050256116
2235007000,-71.485872869581
2237566000,-70.2250130081731
2240125000,-71.0215772964785
2242684000,-71.1271126344658
2245243000,-71.6135138356028
2247802000,-71.4911477836243
2250361000,-71.1606912742462
2252920000,-71.2738609556603
2255479000,-72.0429001803336
2258038000,-71.5193662055984
2260597000,-71.4729177495534
2263156000,-70.8242422782233
2265715000,-71.8713497940546
2268274000,-71.0968736078197
2270833000,-72.2572013287461
2273392000,-70.5814756296952
2275951000,-71.5606733454584
2278510000,-71.0868305287473
2281069000,-71.139733475561
2283628000,-71.5963511066888
2286187000,-71.5742208975467
2288746000,-71.5593881682646
2291305000,-71.2601245011488
2293864000,-71.056489026076
2296423000,-70.7958256805642
2298982000,-71.9109800017878
2301541000,-71.3924930314181
2304100000,-70.8920708649218
2306659000,-71.7567038174258
2309218000,-70.8078255354454
2311777000,-71.4095873686075
2314336000,-71.9547700462738
2316895000,-71.3608185234862
2319454000,-71.5041789861101
2322013000,-71.6650843973445
2324572000,-71.1105915165131
2327131000,-71.6288695814563
2329690000,-71.4991321140212
2332249000,-71.4175491514398
2334808000,-71.8046575401468
2337367000,-71.1604979122295
2339926000,-71.035943149728
2342485000,-71.2266172892337
2345044000,-71.0098040951685
2347603000,-71.8642931256929
2350162000,-71.50723056013
2352721000,-72.410094026742
2355280000,-70.8057972636609
2357839000,-71.322781859894
2360398000,-71.6981636850757
2362957000,-70.9018340403105
2365516000,-71.0998141340054
2368075000,-71.4962225597451
2370634000,-71.4724124984045
2373193000,-72.1080212896956
2375752000,-71.8409708024992
2378311000,-70.3683433618222
2380870000,-71.3371090512543
2383429000,-70.030220786113
2385988000,-72.0994870272612
2388547000,-71.2907630423205
2391106000,-70.5555398272637
2393665000,-71.3723782847027
2396224000,-70.0714716256266
2398783000,-70.7991190450009
2401342000,-71.2557393958761
2403901000,-70.3313905225246
2406460000,-71.983726549357
2409019000,-71.3576467187035
2411578000,-71.2912677533031
2414137000,-71.3563627535865
2416696000,-71.0108689077934
2419255000,-71.265311250222
2421814000,-70.4941776043197
2424373000,-70.6792695058266
2426932000,-71.002780739652
2429491000,-71.3345310714969
2432050000,-70.7679688965784
2434609000,-70.5938297360116
2437168000,-70.7321567432286
2439727000,-70.9857802604004
2442286000,-70.6824591347186
2444845000,-70.0945616135394
2447404000,-72.2546514119856
2449963000,-70.4624997056162
2452522000,-70.358844642592
2455081000,-70.3783753479791
2457640000,-70.1837483100744
2460199000,-70.9209430785613
2462758000,-71.2342859222254
2465317000,-70.2979874304572
2467876000,-69.4198731450724
2470435000,-71.0279823499286
2472994000,-70.964433423115
2475553000,-70.5065719880009
2478112000,-70.8070649143008
2480671000,-69.9596007139214
2483230000,-70.2432052897325
2485789000,-70.8737993896484
2488348000,-70.1167638342239
2490907000,-70.6779643438211
2493466000,-70.998719726746
2496025000,-70.0593356583972
2498584000,-70.1286931026258
2501143000,-69.9792706881359
2503702000,-70.9641240519381
2506261000,-70.6757062093818
2508820000,-70.1757590769499
2511379000,-70.2421303437744
2513938000,-70.0021580897307
2516497000,-69.5176231446406
2519056000,-70.348018481256
2521615000,-69.9165481355691
2524174000,-69.4081770862355
2526733000,-69.2445342026286
2529292000,-70.2168457935561
2531851000,-70.0893379884907
2534410000,-69.9625198206306
2536969000,-69.6490822580342
2539528000,-68.9862156061984
2542087000,-70.4524311683317
2544646000,-69.0539289050171
2547205000,-68.8222371495513
2549764000,-69.2343245377719
2552323000,-69.3633087781456
